,obsHistID,sessionID,propID,fieldID,fieldRA,fieldDec,filter,expDate,expMJD,night,visitTime,visitExpTime,finRank,FWHMeff,FWHMgeom,transparency,airmass,vSkyBright,filtSkyBrightness,rotSkyPos,rotTelPos,lst,altitude,azimuth,dist2Moon,solarElong,moonRA,moonDec,moonAlt,moonAZ,moonPhase,sunAlt,sunAz,phaseAngle,rScatter,mieScatter,moonIllum,moonBright,darkBright,rawSeeing,wind,humidity,slewDist,slewTime,fiveSigmaDepth,ditheredRA,ditheredDec,count
340209,340169,1016,54,1000,5.718053,-0.674641,i,40814140,60052.385881,472,34.0,30.0,4.543119,0.822377,0.727994,0.0,1.391986,21.288276,19.969492,2.043119,0.37097,4.78925,0.8015,2.023342,0.915258,73.490013,0.109455,0.000465,-0.028391,1.586816,3.90473,-0.420445,1.594006,157.206247,327959.550038,69022.351201,7.1e-05,2.150836,101.876851,0.469449,0.0,0.0,0.048077,4.623989,23.62855,5.730275586988286,-0.691173,59
340240,340200,1016,54,1000,5.718053,-0.674641,i,40815417,60052.400663,472,34.0,30.0,5.220899,0.795775,0.706127,0.0,1.303952,21.33698,20.017501,2.074698,0.454659,4.882381,0.874,2.01517,0.918601,73.50318,0.112683,0.002186,0.048399,1.540017,3.838842,-0.340264,1.547123,157.401931,327220.07027,68265.506595,7e-05,2.359877,97.104392,0.475048,0.0,0.0,0.048077,4.856169,23.695654,5.730275586988286,-0.691173,60
342615,342575,1016,54,1000,5.718053,-0.674641,g,41073138,60055.383542,475,34.0,30.0,4.534081,0.78233,0.695075,0.125,1.354936,21.332309,21.742309,0.679317,-0.972591,4.826121,0.830168,2.019515,1.591119,76.146776,0.769963,0.315299,-0.717227,1.603016,1.912331,-0.439288,1.582612,164.102525,242926.572175,7428.311786,4e-05,0.0,99.893105,0.384418,0.0,0.0,0.048077,4.710229,24.676993,5.744941410851759,-0.691173,61
342667,342627,1016,54,1000,5.718053,-0.674641,g,41075219,60055.407635,475,34.0,30.0,7.781885,0.687701,0.61729,0.125,1.230638,17.275637,17.685637,0.592945,-0.969355,4.977913,0.94858,2.01269,1.597691,76.168261,0.776697,0.317926,-0.593042,1.52738,1.984752,-0.308648,1.507437,163.802315,242997.63139,7269.033105,4.1e-05,0.0,92.972574,0.329118,0.0,0.0,0.054771,4.810432,22.89161,5.744941410851759,-0.691173,62
346515,346475,1016,54,1000,5.718053,-0.674641,i,41416948,60059.362828,479,34.0,30.0,4.272865,0.952236,0.834738,0.25,1.418932,21.295927,19.935927,0.379142,-1.306495,4.764427,0.782082,2.026341,2.401508,79.676314,1.707622,0.488486,-1.48692,4.244688,27.191319,-0.559816,1.625316,117.140472,367741.865034,512.971506,0.00088,0.0,103.297169,0.591129,0.0,0.0,0.096576,7.206624,23.450838,5.703385895614057,-0.687867,63
346538,346498,1016,54,1000,5.718053,-0.674641,i,41417893,60059.373768,479,34.0,30.0,5.386791,0.905395,0.796235,0.25,1.34802,21.336385,19.976385,0.370114,-1.277769,4.833353,0.835797,2.018851,2.404333,79.686091,1.711273,0.48843,-1.527836,3.554419,27.286579,-0.500345,1.589252,117.017873,368386.258931,508.213763,0.000885,0.0,99.518828,0.57306,0.0,0.0,0.048077,4.727976,23.531777,5.703385895614057,-0.687867,64
354380,354340,1016,54,1000,5.718053,-0.674641,z,42109480,60067.378251,487,34.0,30.0,4.520637,0.84713,0.748341,0.0,1.216293,19.803944,18.532879,2.145964,0.597336,4.999221,0.965217,2.013133,2.107463,86.782444,3.366436,-0.059919,-0.02326,4.629392,94.154487,-0.491475,1.52877,27.982647,302715.592998,1352.948234,0.014859,316.064717,92.147053,0.593299,0.0,0.0,0.054771,4.815807,22.742747,5.742498173976573,-0.687867,65
354411,354371,1016,54,1000,5.718053,-0.674641,z,42110734,60067.392765,487,34.0,30.0,5.364586,0.763915,0.679938,0.0,1.161938,20.250927,18.981193,2.1107,0.625195,5.09066,1.036511,2.020238,2.10444,86.795385,3.369435,-0.061347,-0.098498,4.583098,94.22452,-0.412895,1.485179,27.811126,302107.919267,1366.507156,0.014921,181.484675,88.967936,0.5219,0.0,0.0,0.054771,4.838384,23.077223,5.742498173976573,-0.687867,66
355475,355435,1016,54,1000,5.718053,-0.674641,y,42198071,60068.403609,488,34.0,30.0,4.517266,1.219835,1.054704,0.0,1.120472,19.60383,17.3,1.396929,-0.020625,5.176184,1.102819,2.036774,1.891138,87.690441,3.574014,-0.165443,0.056253,4.553615,98.132985,-0.356301,1.448156,15.706784,265547.289774,2761.500131,0.019978,404.342912,86.487576,1.074185,0.0,0.0,0.055859,4.846258,21.269355,5.747385928249416,-0.687867,67
356377,356337,1016,54,1000,5.718053,-0.674641,z,42279299,60069.343747,489,34.0,30.0,4.531993,0.848542,0.749502,0.0,1.364576,18.765726,17.603142,2.610404,0.953021,4.816232,0.822473,2.020469,1.683289,88.522123,3.777637,-0.259706,0.58597,4.742608,99.864013,-0.682343,1.628046,4.226682,245718.776439,5481.075614,0.026305,961.711987,100.41273,0.529914,0.0,0.0,0.048198,4.706953,22.272232,5.686275554352928,-0.6845600000000001,68
356409,356369,1016,54,1000,5.718053,-0.674641,z,42280558,60069.358321,489,34.0,30.0,5.203729,0.873739,0.770213,0.0,1.282701,18.84861,17.686238,2.637987,1.03297,4.908059,0.894038,2.01385,1.680708,88.535134,3.780235,-0.260795,0.509383,4.696173,99.875135,-0.603316,1.57985,4.050081,245588.359445,5527.932187,0.026417,888.138199,95.921612,0.592377,0.0,0.0,0.054995,4.787253,22.287354,5.686275554352928,-0.6845600000000001,69
357411,357371,1016,54,1000,5.718053,-0.674641,z,42366419,60070.352077,490,34.0,30.0,4.522608,0.760017,0.676734,0.25,1.300946,18.83819,17.667478,2.191877,0.573892,4.885922,0.876766,2.014962,1.45611,89.414278,4.011178,-0.349629,0.765564,4.722792,99.43621,-0.639037,1.594384,8.612325,245831.932086,11595.12769,0.023682,896.612072,96.937805,0.454455,0.0,0.0,0.054771,4.786738,22.428182,5.691164589148242,-0.6845600000000001,70
357438,357398,1016,54,1000,5.718053,-0.674641,z,42367479,60070.364344,490,34.0,30.0,5.240916,0.72403,0.647153,0.25,1.24094,18.898902,17.727802,2.209587,0.638041,4.963209,0.937097,2.012615,1.45405,89.425221,4.013396,-0.350326,0.700993,4.684612,99.415761,-0.572482,1.555294,8.767415,245940.171401,11674.172993,0.023594,845.954922,93.561942,0.435825,0.0,0.0,0.054771,4.806698,22.514917,5.691164589148242,-0.6845600000000001,71
357453,357413,1016,54,1000,5.718053,-0.674641,z,42368060,60070.371075,490,34.0,30.0,4.52502,0.710605,0.636117,0.25,1.212114,18.931406,17.760089,2.207526,0.663071,5.005617,0.970214,2.013347,1.452903,89.431222,4.014644,-0.350699,0.665608,4.664529,99.404383,-0.535969,1.534536,8.852544,246001.295496,11718.445155,0.023546,819.901543,91.905536,0.431559,0.0,0.0,0.055859,4.758702,22.553235,5.691164589148242,-0.6845600000000001,72
357487,357447,1016,54,1000,5.718053,-0.674641,z,42369454,60070.387207,490,34.0,30.0,6.637834,0.639233,0.57745,0.25,1.153224,19.007978,17.836135,2.235845,0.762743,5.107256,1.049424,2.02259,1.450098,89.445597,4.017729,-0.351571,0.58104,4.618218,99.376659,-0.448604,1.486202,9.056652,246153.159389,11827.359824,0.023431,761.265504,88.450643,0.360534,0.0,0.0,0.055859,4.720534,22.709897,5.691164589148242,-0.6845600000000001,73
363585,363544,1016,54,1000,5.718053,-0.674641,r,43405283,60082.375972,502,34.0,30.0,4.423483,0.819337,0.725495,0.375,1.093632,21.509436,21.229436,2.298345,0.942551,5.2429,1.153989,2.05903,1.515698,100.014619,0.692474,0.285307,-0.279047,1.398089,1.720714,-0.531,1.46423,164.924895,243526.746189,9526.276128,3.7e-05,0.0,84.856369,0.563069,0.0,0.0,0.054995,5.737742,24.410076,5.749830445647074,-0.6845600000000001,74
363616,363575,1016,54,1000,5.718053,-0.674641,r,43406501,60082.390064,502,34.0,30.0,5.555905,0.792816,0.703695,0.375,1.064529,21.532522,21.252522,2.203307,0.947947,5.331689,1.22083,2.107547,1.519149,100.027083,0.695779,0.286942,-0.207343,1.357043,1.681646,-0.455241,1.424782,165.097996,243442.494362,9418.434435,3.6e-05,0.006416,83.064629,0.548534,0.0,0.0,0.048077,7.237397,24.459878,5.749830445647074,-0.6845600000000001,75
364442,364401,1016,54,1000,5.718053,-0.674641,r,43484397,60083.291643,503,34.0,30.0,4.55709,0.892793,0.785876,0.0,1.459825,21.27387,20.99387,1.150054,-0.554402,4.728797,0.754626,2.03111,1.7102,100.817256,0.895025,0.359366,-0.92683,1.669539,0.135991,-0.98861,1.746724,175.773253,247255.133,5015.555789,1.3e-05,0.0,105.417134,0.488097,0.0,0.0,0.048077,4.496441,24.162938,5.683831036955269,-0.681254,76
364464,364423,1016,54,1000,5.718053,-0.674641,r,43485259,60083.301615,503,34.0,30.0,5.248071,1.016034,0.88718,0.0,1.389514,21.312359,21.032359,1.152941,-0.517921,4.791628,0.80334,2.023074,1.712985,100.826103,0.898016,0.360317,-0.875677,1.632739,0.129324,-0.935159,1.70319,175.878214,247432.454335,4969.688927,1.3e-05,0.0,101.745582,0.626549,0.0,0.0,0.053179,4.765921,24.049206,5.683831036955269,-0.681254,77
365822,365781,1016,54,1000,5.718053,-0.674641,r,43658863,60085.310925,505,34.0,30.0,4.523702,0.946015,0.829624,0.375,1.30199,21.364266,21.084266,2.01813,0.399429,4.884687,0.875802,2.015033,2.131442,102.586472,1.372336,0.468223,-1.240176,1.660449,3.170373,-0.888354,1.655984,159.486972,307604.002337,1250.069507,5.9e-05,0.0,96.995724,0.597525,0.0,0.0,0.054995,4.793991,24.161648,5.6936078260234275,-0.681254,78
365857,365816,1016,54,1000,5.718053,-0.674641,r,43660441,60085.32918,505,34.0,30.0,5.612544,0.788069,0.699793,0.375,1.215972,21.420162,21.140162,2.033524,0.485213,4.999705,0.965598,2.013148,2.136496,102.602621,1.378353,0.469071,-1.14638,1.590318,3.235396,-0.789448,1.592195,159.275383,308649.344029,1229.40411,6e-05,0.0,92.128527,0.475358,0.0,0.0,0.054995,4.756703,24.396394,5.6936078260234275,-0.681254,79
369449,369408,1016,54,1000,5.718053,-0.674641,y,44521703,60095.297498,515,34.0,30.0,4.525326,1.000324,0.874266,0.0,1.234656,20.062061,17.3,1.465393,-0.100566,4.972119,0.944058,2.012639,1.994062,111.266912,3.47404,-0.116894,0.121377,4.647457,83.500039,-0.976692,1.66305,47.932876,281480.576657,1966.60393,0.009058,228.6357,93.202746,0.774157,0.0,0.0,0.055859,4.769448,21.464203,5.742498173976573,-0.681254,80
369562,369521,1016,54,1000,5.718053,-0.674641,i,44526387,60095.351709,515,34.0,30.0,4.515805,1.239784,1.071102,0.25,1.069815,21.059577,19.699577,1.434269,0.156554,5.313669,1.207533,2.095587,1.982831,111.314187,3.485369,-0.121861,-0.157798,4.474905,83.915037,-0.682901,1.488466,47.289001,279572.929358,2040.813587,0.009209,45.027005,83.391885,1.049271,0.0,0.0,0.053179,4.863445,23.087019,5.742498173976573,-0.681254,81
369599,369558,1016,54,1000,5.718053,-0.674641,i,44527840,60095.368523,515,34.0,30.0,4.946728,0.980438,0.85792,0.25,1.042412,21.550765,20.190765,1.37826,0.255498,5.419609,1.284563,2.189289,1.979137,111.328825,3.4892,-0.123398,-0.24206,4.417417,84.043027,-0.592355,1.442378,47.089075,278953.900858,2065.833504,0.009256,0.0,81.686934,0.80057,0.0,0.0,0.055859,7.755971,23.576278,5.742498173976573,-0.681254,82
370461,370420,1016,54,1000,5.718053,-0.674641,y,44605554,60096.267991,516,34.0,30.0,4.53742,1.064425,0.926957,0.125,1.377387,19.499207,17.3,2.373329,0.708904,4.803417,0.812509,2.021785,1.784931,112.102902,3.676467,-0.215439,0.489367,4.742547,90.324556,-1.13626,1.797786,36.245493,253176.867601,3919.896107,0.012142,439.382472,101.099443,0.770394,0.0,0.0,0.048077,4.656313,21.371076,5.747385928249416,-0.681254,83
370463,370422,1016,54,1000,5.718053,-0.674641,y,44605631,60096.268886,516,34.0,30.0,4.533282,1.043065,0.909399,0.125,1.371702,19.504746,17.3,2.373553,0.712221,4.80906,0.816895,2.021195,1.784771,112.103683,3.676624,-0.215512,0.484664,4.739639,90.330201,-1.131525,1.792633,36.234551,253161.625762,3921.968626,0.012145,436.936349,100.795225,0.751538,0.0,0.0,0.048198,4.690823,21.394108,5.747385928249416,-0.681254,84
376379,376338,1016,54,1000,5.718053,-0.674641,u,46502375,60118.221938,538,34.0,30.0,4.524232,1.092658,0.950165,0.125,1.296072,21.36795,22.02795,1.762709,0.148103,4.89173,0.881297,2.014638,2.760362,130.502255,2.628575,0.296146,-0.740224,4.637251,22.505813,-1.39187,2.2621,123.359038,440205.978782,157.062785,0.000646,0.0,96.66723,0.626277,0.0,0.0,0.054995,4.791999,23.071815,5.698496860818743,-0.674641,85
378031,377990,1016,54,1000,5.718053,-0.674641,g,46677559,60120.249536,540,34.0,30.0,4.532628,1.030009,0.898667,0.125,1.156984,21.461655,21.871655,1.728258,0.249704,5.100011,1.043793,2.021518,2.458862,132.128799,3.01587,0.118913,-0.501803,4.548402,40.19824,-1.260481,1.88923,101.305203,380730.118951,424.561009,0.001745,0.0,88.674136,0.688039,0.0,0.0,0.054995,4.712997,24.475397,5.70827493040937,-0.674641,86
378062,378021,1016,54,1000,5.718053,-0.674641,g,46678795,60120.263831,540,34.0,30.0,4.49199,1.245518,1.075816,0.125,1.114766,21.493104,21.903104,1.747721,0.341743,5.190077,1.113051,2.040449,2.455879,132.140364,3.019174,0.117439,-0.574624,4.494723,40.332725,-1.186165,1.787991,101.148088,380060.722602,428.758533,0.001756,0.0,86.142454,0.896049,0.0,0.0,0.163265,13.391286,24.29133,5.70827493040937,-0.674641,87
382096,382055,1016,54,1000,5.718053,-0.674641,y,47017214,60124.180728,544,34.0,30.0,4.29228,1.260467,1.088104,0.0,1.452276,19.841279,17.3,2.91569,1.214572,4.735307,0.759525,2.030215,1.66888,135.22694,3.789837,-0.268195,0.67012,4.783106,77.913986,-1.411501,3.865249,56.063088,245028.807466,5747.856414,0.007331,289.384315,105.028987,0.923536,0.0,0.0,0.096187,6.989108,21.174055,5.7278310695906285,-0.674641,88
382100,382059,1016,54,1000,5.718053,-0.674641,y,47017369,60124.182514,544,34.0,30.0,4.547243,1.352134,1.163454,0.0,1.438922,19.850921,17.3,2.916494,1.221427,4.746555,0.768375,2.028646,1.668581,135.228349,3.790133,-0.268325,0.66074,4.77694,77.929754,-1.417817,3.811558,56.041306,245015.500245,5753.517526,0.007335,286.587286,104.338814,1.014713,0.0,0.0,0.048198,4.559364,21.100238,5.7278310695906285,-0.674641,89
382111,382070,1016,54,1000,5.718053,-0.674641,y,47017809,60124.187615,544,34.0,30.0,4.539647,1.396246,1.199714,0.0,1.40317,19.877852,17.3,2.911212,1.23335,4.778697,0.793304,2.024569,1.667724,135.232373,3.790988,-0.268697,0.633919,4.759621,77.974798,-1.433098,3.637327,55.979052,244977.483485,5769.816341,0.007347,278.879873,102.468618,1.07429,0.0,0.0,0.048198,4.624988,21.071818,5.7278310695906285,-0.674641,90
382122,382081,1016,54,1000,5.718053,-0.674641,y,47018235,60124.192536,544,34.0,30.0,4.531892,1.190782,1.030823,0.0,1.37106,19.903503,17.3,2.914174,1.253195,4.809701,0.817394,2.021129,1.666889,135.236256,3.791824,-0.269053,0.608037,4.743306,78.018223,-1.443423,3.43664,55.918994,244940.827897,5785.711879,0.007359,271.683876,100.76082,0.897608,0.0,0.0,0.048198,4.692256,21.250422,5.7278310695906285,-0.674641,91
383183,383142,1016,54,1000,5.718053,-0.674641,z,47105124,60125.1982,545,34.0,30.0,4.519758,0.811289,0.71888,0.0,1.321168,19.600733,18.180617,1.430014,-0.201388,4.862588,0.858569,2.01648,1.442149,136.016154,4.02456,-0.356286,0.799879,4.733135,86.309699,-1.447509,3.182791,43.431736,246602.507888,12141.531592,0.010154,394.179083,98.05379,0.506224,0.0,0.0,0.054995,4.800031,22.609351,5.732720104385944,-0.674641,92
383206,383165,1016,54,1000,5.718053,-0.674641,z,47106016,60125.208519,545,34.0,30.0,5.402531,0.873339,0.769885,0.0,1.267316,19.644472,18.22584,1.444825,-0.148532,4.927604,0.909296,2.013152,1.440446,136.02424,4.026402,-0.356854,0.745527,4.700343,86.387793,-1.436709,2.721721,43.301412,246702.460004,12209.943982,0.010187,377.739394,95.057741,0.598841,0.0,0.0,0.054995,4.78132,22.555365,5.732720104385944,-0.674641,93
384214,384173,1016,54,1000,5.718053,-0.674641,z,47190399,60126.185175,546,34.0,30.0,4.536379,0.841766,0.743932,0.0,1.383194,19.115363,17.821527,1.196627,-0.470908,4.797728,0.808087,2.022398,1.213126,136.775746,4.276936,-0.42603,1.098503,4.802305,92.956018,-1.423718,3.727096,30.782041,270909.979961,25841.918313,0.013881,668.287707,101.409325,0.514897,0.0,0.0,0.048077,4.643214,22.387744,5.737609139181259,-0.674641,94
384257,384216,1016,54,1000,5.718053,-0.674641,z,47192120,60126.205101,546,34.0,30.0,6.486329,0.99563,0.870408,0.0,1.27068,19.193006,17.901358,1.147085,-0.448883,4.923271,0.905902,2.013283,1.21001,136.79124,4.28051,-0.426786,0.993545,4.72963,93.071189,-1.442208,2.873243,30.523178,271379.799365,26108.846838,0.013969,621.329066,95.247218,0.726296,0.0,0.0,0.048077,4.974714,22.252817,5.737609139181259,-0.674641,95
391691,391650,1016,54,1000,5.718053,-0.674641,i,47816230,60133.428596,553,34.0,30.0,4.527055,0.889872,0.783475,0.375,1.225795,17.186058,16.332019,6.057406,1.332013,0.168613,0.95411,4.270393,0.748527,142.152886,6.214884,-0.077291,1.067793,5.776336,67.660209,-0.304785,1.286452,69.316577,365814.457502,119622.930243,0.005084,360.633396,92.694488,0.609701,0.0,0.0,0.055859,4.756702,21.771699,5.691164589148242,-0.671335,96
393228,393187,1016,54,1000,5.718053,-0.674641,i,48225678,60138.167579,558,34.0,30.0,4.523001,1.300453,1.120972,0.0,1.294765,21.368766,20.008766,1.259099,-0.35459,4.893301,0.882522,2.014554,1.788245,145.423229,0.977145,0.388055,-0.866585,1.580603,19.03971,-1.334428,4.094444,128.258161,253494.423903,3877.28669,0.000498,0.0,96.594529,0.969011,0.0,0.0,0.054995,4.791551,23.159204,5.715608482602343,-0.671335,97
393257,393216,1016,54,1000,5.718053,-0.674641,i,48226811,60138.180694,558,34.0,30.0,5.156684,1.278214,1.102692,0.0,1.232045,21.409319,20.049319,1.279796,-0.283793,4.975932,0.94699,2.012669,1.791783,145.432078,0.980976,0.389226,-0.798941,1.540056,18.934575,-1.386651,3.824346,128.411751,253838.552087,3832.298986,0.000494,0.0,93.053224,0.98377,0.0,0.0,0.096388,5.56394,23.203256,5.715608482602343,-0.671335,98
394857,394816,1016,54,1000,5.718053,-0.674641,u,48399434,60140.17864,560,34.0,30.0,4.527213,0.896275,0.788738,0.125,1.217492,21.419129,22.079129,1.89435,0.34454,4.997396,0.963796,2.013079,2.193241,146.73645,1.446802,0.477083,-1.209425,1.609989,6.145421,-1.374756,3.862197,151.293488,320702.142158,1019.563152,0.000113,0.0,92.216265,0.499609,0.0,0.0,0.054995,4.757566,23.340503,5.7253865521929725,-0.671335,99
396847,396805,1016,54,1000,5.718053,-0.674641,i,48569809,60142.150578,562,34.0,30.0,4.523848,1.377287,1.18413,0.25,1.327971,21.348365,19.988365,1.17389,-0.461823,4.855,0.852656,2.017046,2.552227,147.971776,1.909795,0.474451,-1.390565,4.459932,0.47752,-1.246521,4.281269,172.075087,401142.142333,312.035375,1.9e-05,0.0,98.426754,1.019273,0.0,0.0,0.054771,4.778585,23.083959,5.7351646217836,-0.671335,100
396883,396841,1016,54,1000,5.718053,-0.674641,i,48571317,60142.168021,562,34.0,30.0,3.573842,1.193801,1.033304,0.25,1.243347,21.401807,20.041807,1.121546,-0.452097,4.964898,0.934467,2.012623,2.556358,147.982608,1.915473,0.473936,-1.473636,4.146647,0.459695,-1.324371,4.070876,172.224632,402015.117998,307.813091,1.8e-05,0.0,93.69923,0.898977,0.0,0.0,0.641742,74.149784,23.272779,5.7351646217836,-0.671335,101
398888,398845,1016,54,1000,5.718053,-0.674641,g,48741981,60144.1433,564,34.0,30.0,4.52517,1.151988,0.998934,0.0,1.338458,21.342068,21.752068,1.328877,-0.313297,4.843549,0.843735,2.017967,2.796694,149.161455,2.351345,0.388515,-0.974766,4.633901,2.048222,-1.206476,4.333501,163.543597,445731.252554,139.32562,4.2e-05,0.0,98.999305,0.710411,0.0,0.0,0.048198,4.770528,24.264526,5.744941410851759,-0.671335,102
398932,398889,1016,54,1000,5.718053,-0.674641,g,48743960,60144.166209,564,34.0,30.0,7.192205,0.95313,0.835473,0.0,1.223857,21.414819,21.824819,1.263923,-0.292037,4.987886,0.956347,2.012847,2.798242,149.174949,2.357912,0.386716,-1.092122,4.53573,2.107469,-1.315408,4.070576,163.305609,445956.48073,138.616168,4.2e-05,0.0,92.583048,0.59084,0.0,0.0,0.048198,5.172399,24.525602,5.744941410851759,-0.671335,103
399888,399845,1016,54,1000,5.718053,-0.674641,u,48827818,60145.136787,565,34.0,30.0,4.533126,1.029828,0.898519,0.25,1.36115,21.328672,21.988672,1.880962,0.225507,4.819721,0.825188,2.020126,2.787702,149.730222,2.555258,0.321231,-0.752017,4.667451,5.427322,-1.171537,4.377857,153.056471,444406.056272,143.519768,9.9e-05,0.0,100.228322,0.554894,0.0,0.0,0.048077,4.694758,23.092407,5.749830445647074,-0.671335,104
401288,401245,1016,54,1000,5.718053,-0.674641,r,49007061,60147.211358,567,34.0,30.0,4.512723,0.97422,0.852809,0.0,1.066735,21.530821,21.250821,1.912816,0.647827,5.323953,1.215205,2.102321,2.510981,150.86112,2.956981,0.144908,-0.752779,4.389655,17.35393,-1.388095,2.801881,130.762227,392271.281155,357.50677,0.000433,0.0,83.201329,0.735797,0.0,0.0,0.054771,4.887698,24.235122,5.683831036955269,-0.6680280000000001,105
401334,401291,1016,54,1000,5.718053,-0.674641,r,49009018,60147.234016,567,34.0,30.0,8.357678,0.787688,0.69948,0.0,1.033069,21.558585,21.278585,1.507076,0.47724,5.466703,1.317096,2.255034,2.506243,150.873225,2.962636,0.142637,-0.861383,4.271739,17.516486,-1.316122,2.270735,130.516748,391235.777927,363.138121,0.000439,0.0,81.100698,0.558528,0.0,0.0,0.053179,4.855114,24.482606,5.683831036955269,-0.6680280000000001,106
408635,408591,1016,54,1000,5.718053,-0.674641,z,50127964,60160.184777,580,34.0,30.0,4.511526,0.733448,0.654894,0.0,1.051511,18.872956,17.539814,6.119731,-1.350768,5.380119,1.256497,2.147402,0.627201,155.581782,6.090204,-0.144186,0.804762,1.195907,90.887262,-1.327013,3.552053,35.140284,393014.613864,178484.639437,0.012477,879.984258,82.255426,0.539808,0.0,0.0,0.053179,4.866017,22.421018,5.747385928249416,-0.6680280000000001,107
