,obsHistID,sessionID,propID,fieldID,fieldRA,fieldDec,filter,expDate,expMJD,night,visitTime,visitExpTime,finRank,FWHMeff,FWHMgeom,transparency,airmass,vSkyBright,filtSkyBrightness,rotSkyPos,rotTelPos,lst,altitude,azimuth,dist2Moon,solarElong,moonRA,moonDec,moonAlt,moonAZ,moonPhase,sunAlt,sunAz,phaseAngle,rScatter,mieScatter,moonIllum,moonBright,darkBright,rawSeeing,wind,humidity,slewDist,slewTime,fiveSigmaDepth,ditheredRA,ditheredDec,count,cmap_visit_value,RA_upper,RA_lower,Dec_upper,Dec_lower
2225578,364565,1016,54,1000,5.718053,-0.674641,r,43058901,60078.36691,503,34.0,30.0,5.251511,0.806783,0.715176,0.0,1.147758,21.411983,20.700251,1.857564,-0.47325,5.203013,0.951501,0.98219,1.541935,91.293478,0.916617,0.36682,-0.539699,1.435701,0.091241,-0.581595,1.485995,176.538103,243022.744036,8736.571235,1.2e-05,0.0,92.825206,0.490146,0.0,0.0,0.056005,4.740321,24.223853,5.698497,-0.674641,120,0.4779754261254174,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225579,364607,1016,54,1000,5.718053,-0.674641,r,43060579,60078.386338,503,34.0,30.0,4.524294,0.773161,0.687538,0.0,1.094576,21.457066,20.733403,1.835295,-0.615714,5.325412,1.03451,0.819677,1.546991,91.312237,0.921769,0.368825,-0.440554,1.383204,0.081773,-0.476862,1.431289,176.722686,242961.768596,8592.085872,1.2e-05,0.0,89.049671,0.481645,0.0,0.0,0.049448,4.794942,24.288072,5.698497,-0.674641,121,0.47879572390418773,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225580,364636,1016,54,1000,5.718053,-0.674641,r,43061792,60078.400378,503,34.0,30.0,2.655754,0.801304,0.710672,0.0,1.065355,21.480748,20.753833,1.834975,-0.725566,5.413873,1.084543,0.681362,1.550532,91.325778,0.925372,0.370288,-0.369425,1.345444,0.075462,-0.404737,1.39405,176.851735,242926.033803,8492.331032,1.1e-05,0.0,87.128399,0.526347,0.0,0.0,0.384651,54.866296,24.261906,5.698497,-0.674641,122,0.4796093252998804,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225581,377485,1016,54,1000,5.718053,-0.674641,r,46160476,60114.264776,539,34.0,30.0,4.542379,1.334927,1.14931,0.125,1.160233,21.401504,21.179028,2.073277,-0.238213,5.178824,0.933967,1.010007,2.871897,125.501408,2.832235,0.208724,-0.770095,4.478939,31.220669,-1.179975,1.779934,112.060574,455656.088571,108.72012,0.001112,0.0,93.72544,0.97122,0.0,0.0,0.056005,4.619651,23.896664,5.698497,-0.674641,123,0.48041633875773804,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225582,377524,1016,54,1000,5.718053,-0.674641,r,46162030,60114.282757,539,34.0,30.0,6.445166,1.190405,1.030513,0.125,1.107493,21.446086,21.218499,2.096673,-0.317547,5.292117,1.012994,0.867889,2.868057,125.518659,2.836778,0.206931,-0.859554,4.394775,31.378826,-1.083728,1.689133,111.865157,455201.303851,110.106041,0.001122,0.0,89.954859,0.87958,0.0,0.0,0.056005,5.254637,24.040943,5.698497,-0.674641,124,0.48121687010980835,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225583,402237,1016,54,1000,5.718053,-0.674641,r,48660446,60143.19961,568,34.0,30.0,4.523786,0.97899,0.85673,0.25,1.117918,21.437237,21.210506,2.614773,0.226002,5.267134,0.996314,0.901935,2.570013,152.789026,3.138219,0.051394,-0.503823,4.456071,25.001499,-1.393988,3.191608,119.998017,404878.986802,294.257511,0.000766,0.0,90.691003,0.677328,0.0,0.0,0.049448,4.787882,24.249091,5.698497,-0.674641,125,0.4820110226582348,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225584,402268,1016,54,1000,5.718053,-0.674641,r,48661712,60143.21427,568,34.0,30.0,5.229889,1.024057,0.893775,0.5,1.082466,21.467314,21.238094,2.602634,0.110464,5.3595,1.0555,0.766902,2.566423,152.802911,3.141618,0.049924,-0.576738,4.396806,25.123045,-1.378989,2.722339,119.837322,404129.365075,297.762598,0.000772,0.0,88.213106,0.740858,0.0,0.0,0.049448,4.797794,24.21483,5.698497,-0.674641,126,0.48279889725525604,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225585,403835,1016,54,1000,5.718053,-0.674641,r,48834660,60145.215977,570,34.0,30.0,5.55164,0.869982,0.767125,0.5,1.068069,21.437266,21.249632,2.456946,-0.095668,5.404663,1.0815,0.691165,2.15711,154.672224,3.517289,-0.145916,-0.194063,4.422215,43.48397,-1.368432,2.690133,97.488119,312963.373458,1148.595453,0.002021,3.450379,87.238183,0.597225,0.0,0.0,0.049602,4.802219,24.398323,5.698497,-0.674641,127,0.4835805923800678,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225586,413436,1016,54,1000,5.718053,-0.674641,r,50122462,60160.121097,585,34.0,30.0,4.535741,0.77583,0.689732,0.125,1.229134,21.344879,19.011113,1.336726,-0.899382,5.064924,0.847701,1.126108,1.53992,168.206265,0.913353,0.373308,-0.657993,1.487783,42.269658,-1.050929,4.324524,98.893995,243050.299821,8794.819893,0.001916,0.0,98.7433,0.415814,0.0,0.0,0.056005,4.671131,23.449302,5.698497,-0.674641,128,0.48435620421269343,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225587,414355,1016,54,1000,5.718053,-0.674641,r,50206763,60161.096805,586,34.0,30.0,4.530828,0.934088,0.81982,0.0,1.337612,21.26092,19.783114,1.933876,-0.238991,4.929073,0.739033,1.239762,1.750241,169.032143,1.136354,0.432423,-0.988076,1.573937,32.592819,-0.923712,4.456615,110.373813,250129.828089,4395.054149,0.001199,0.0,106.682098,0.517919,0.0,0.0,0.052493,4.71343,23.626176,5.698497,-0.674641,129,0.485125826705003,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225588,434606,1016,54,1000,5.718053,-0.674641,r,53318763,60197.115313,622,34.0,30.0,4.531482,0.830345,0.734544,0.0,1.017538,21.516334,21.291756,3.192912,0.155534,5.664984,1.172642,0.119653,2.679408,154.304162,3.034336,0.103393,-0.929821,4.091553,0.069909,-0.90858,4.012875,176.969803,426369.244296,205.130592,1.1e-05,0.0,84.318957,0.578994,0.0,0.0,0.049448,4.70437,24.477667,5.698497,-0.674641,130,0.48588955164901065,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225589,434643,1016,54,1000,5.718053,-0.674641,r,53320223,60197.132213,622,34.0,30.0,6.485984,0.823794,0.729159,0.0,1.011215,21.51578,21.297213,3.274094,-0.000501,5.771461,1.171109,6.130425,2.674906,154.287878,3.038727,0.101708,-0.996774,3.957513,0.072762,-0.974421,3.871391,176.908581,425543.1276,208.199456,1.1e-05,0.0,84.361996,0.571698,0.0,0.0,0.051689,4.756892,24.494002,5.698497,-0.674641,131,0.48664746874257525,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225590,340169,1016,54,1000,5.718053,-0.674641,i,40814140,60052.385881,472,34.0,30.0,4.543119,0.822377,0.727994,0.0,1.391986,21.288276,19.969492,2.043119,0.37097,4.78925,0.8015,2.023342,0.915258,73.490013,0.109455,0.000465,-0.028391,1.586816,3.90473,-0.420445,1.594006,157.206247,327959.550038,69022.351201,7.1e-05,2.150836,101.876851,0.469449,0.0,0.0,0.048077,4.623989,23.62855,5.730276,-0.691173,132,0.4873996656526218,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225591,340200,1016,54,1000,5.718053,-0.674641,i,40815417,60052.400663,472,34.0,30.0,5.220899,0.795775,0.706127,0.0,1.303952,21.33698,20.017501,2.074698,0.454659,4.882381,0.874,2.01517,0.918601,73.50318,0.112683,0.002186,0.048399,1.540017,3.838842,-0.340264,1.547123,157.401931,327220.07027,68265.506595,7e-05,2.359877,97.104392,0.475048,0.0,0.0,0.048077,4.856169,23.695654,5.730276,-0.691173,133,0.4881462280759947,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225592,346475,1016,54,1000,5.718053,-0.674641,i,41416948,60059.362828,479,34.0,30.0,4.272865,0.952236,0.834738,0.25,1.418932,21.295927,19.935927,0.379142,-1.306495,4.764427,0.782082,2.026341,2.401508,79.676314,1.707622,0.488486,-1.48692,4.244688,27.191319,-0.559816,1.625316,117.140472,367741.865034,512.971506,0.00088,0.0,103.297169,0.591129,0.0,0.0,0.096576,7.206624,23.450838,5.703386,-0.687867,134,0.48888723979804916,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225593,346498,1016,54,1000,5.718053,-0.674641,i,41417893,60059.373768,479,34.0,30.0,5.386791,0.905395,0.796235,0.25,1.34802,21.336385,19.976385,0.370114,-1.277769,4.833353,0.835797,2.018851,2.404333,79.686091,1.711273,0.48843,-1.527836,3.554419,27.286579,-0.500345,1.589252,117.017873,368386.258931,508.213763,0.000885,0.0,99.518828,0.57306,0.0,0.0,0.048077,4.727976,23.531777,5.703386,-0.687867,135,0.4896227827490796,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225594,369521,1016,54,1000,5.718053,-0.674641,i,44526387,60095.351709,515,34.0,30.0,4.515805,1.239784,1.071102,0.25,1.069815,21.059577,19.699577,1.434269,0.156554,5.313669,1.207533,2.095587,1.982831,111.314187,3.485369,-0.121861,-0.157798,4.474905,83.915037,-0.682901,1.488466,47.289001,279572.929358,2040.813587,0.009209,45.027005,83.391885,1.049271,0.0,0.0,0.053179,4.863445,23.087019,5.742498,-0.681254,136,0.4903529370586826,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225595,369558,1016,54,1000,5.718053,-0.674641,i,44527840,60095.368523,515,34.0,30.0,4.946728,0.980438,0.85792,0.25,1.042412,21.550765,20.190765,1.37826,0.255498,5.419609,1.284563,2.189289,1.979137,111.328825,3.4892,-0.123398,-0.24206,4.417417,84.043027,-0.592355,1.442378,47.089075,278953.900858,2065.833504,0.009256,0.0,81.686934,0.80057,0.0,0.0,0.055859,7.755971,23.576278,5.742498,-0.681254,137,0.4910777811081409,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225596,391650,1016,54,1000,5.718053,-0.674641,i,47816230,60133.428596,553,34.0,30.0,4.527055,0.889872,0.783475,0.375,1.225795,17.186058,16.332019,6.057406,1.332013,0.168613,0.95411,4.270393,0.748527,142.152886,6.214884,-0.077291,1.067793,5.776336,67.660209,-0.304785,1.286452,69.316577,365814.457502,119622.930243,0.005084,360.633396,92.694488,0.609701,0.0,0.0,0.055859,4.756702,21.771699,5.691165,-0.671335,138,0.4917973915809184,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225597,393187,1016,54,1000,5.718053,-0.674641,i,48225678,60138.167579,558,34.0,30.0,4.523001,1.300453,1.120972,0.0,1.294765,21.368766,20.008766,1.259099,-0.35459,4.893301,0.882522,2.014554,1.788245,145.423229,0.977145,0.388055,-0.866585,1.580603,19.03971,-1.334428,4.094444,128.258161,253494.423903,3877.28669,0.000498,0.0,96.594529,0.969011,0.0,0.0,0.054995,4.791551,23.159204,5.715608,-0.671335,139,0.49251184351134336,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225598,393216,1016,54,1000,5.718053,-0.674641,i,48226811,60138.180694,558,34.0,30.0,5.156684,1.278214,1.102692,0.0,1.232045,21.409319,20.049319,1.279796,-0.283793,4.975932,0.94699,2.012669,1.791783,145.432078,0.980976,0.389226,-0.798941,1.540056,18.934575,-1.386651,3.824346,128.411751,253838.552087,3832.298986,0.000494,0.0,93.053224,0.98377,0.0,0.0,0.096388,5.56394,23.203256,5.715608,-0.671335,140,0.4932212103315604,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225599,396805,1016,54,1000,5.718053,-0.674641,i,48569809,60142.150578,562,34.0,30.0,4.523848,1.377287,1.18413,0.25,1.327971,21.348365,19.988365,1.17389,-0.461823,4.855,0.852656,2.017046,2.552227,147.971776,1.909795,0.474451,-1.390565,4.459932,0.47752,-1.246521,4.281269,172.075087,401142.142333,312.035375,1.9e-05,0.0,98.426754,1.019273,0.0,0.0,0.054771,4.778585,23.083959,5.735165,-0.671335,141,0.4939255639168225,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225600,396841,1016,54,1000,5.718053,-0.674641,i,48571317,60142.168021,562,34.0,30.0,3.573842,1.193801,1.033304,0.25,1.243347,21.401807,20.041807,1.121546,-0.452097,4.964898,0.934467,2.012623,2.556358,147.982608,1.915473,0.473936,-1.473636,4.146647,0.459695,-1.324371,4.070876,172.224632,402015.117998,307.813091,1.8e-05,0.0,93.69923,0.898977,0.0,0.0,0.641742,74.149784,23.272779,5.735165,-0.671335,142,0.49462497462919447,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225601,415399,1016,54,1000,5.718053,-0.674641,i,50813481,60168.118996,588,34.0,30.0,4.530901,0.660528,0.594954,0.375,1.155273,21.4629,20.1029,1.620062,0.14397,5.103292,1.046343,2.021995,2.33014,155.830068,1.615787,0.48907,-1.266558,1.612359,15.692279,-1.03337,4.311408,133.326463,351409.246693,649.113648,0.000373,0.0,88.572503,0.374208,0.0,0.0,0.054995,4.711326,23.952819,5.715608,-0.664722,143,0.4953195113597331,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225602,427952,1016,54,1000,5.718053,-0.674641,i,52967816,60193.053428,613,34.0,30.0,4.531729,0.786621,0.698602,0.25,1.146628,21.469228,20.109228,1.589118,0.125974,5.12026,1.059527,2.024699,1.868712,144.487833,1.060925,0.418998,-0.753817,1.472029,58.467303,-0.63833,4.442126,80.2502,262569.793472,2973.497979,0.003656,0.0,88.057731,0.533575,0.0,0.0,0.054995,4.702381,23.766958,5.710719,-0.658109,144,0.4960092415692079,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225603,427996,1016,54,1000,5.718053,-0.674641,i,52969878,60193.077298,613,34.0,30.0,6.957781,0.71459,0.639393,0.25,1.083757,21.517208,20.157208,1.608345,0.281312,5.270648,1.175072,2.071487,1.875116,144.471203,1.067869,0.421125,-0.631698,1.410394,58.220778,-0.760948,4.331435,80.536715,263400.925101,2911.346586,0.003623,0.0,84.251111,0.478039,0.0,0.0,0.054995,6.066031,23.899921,5.710719,-0.658109,145,0.49669423132742263,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225604,348521,1016,54,1000,5.718053,-0.674641,i,41851289,60064.389925,481,34.0,30.0,4.53783,0.965381,0.845543,0.375,1.201504,21.39998,20.069746,0.929832,-0.8998,4.969554,0.931464,1.676393,2.795797,77.598941,2.175234,0.437795,-1.250812,4.511664,45.820219,-0.416638,1.526668,94.795273,445600.380586,139.738296,0.002233,0.0,93.8571,0.677533,0.0,0.0,0.049464,4.668854,23.539787,5.698497,-0.674641,146,0.49737454535119435,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225605,348554,1016,54,1000,5.718053,-0.674641,i,41852620,60064.405325,481,34.0,30.0,5.351672,0.868566,0.765961,0.375,1.147162,21.447106,20.108589,0.947819,-0.868954,5.066575,1.014955,1.638139,2.799849,77.6136,2.179987,0.436927,-1.32753,4.39115,45.966101,-0.333286,1.480037,94.627537,446189.511358,137.883132,0.002247,0.0,89.870335,0.609723,0.0,0.0,0.049875,4.726757,23.671093,5.698497,-0.674641,147,0.49805024704104583,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225606,352429,1016,54,1000,5.718053,-0.674641,i,42196339,60068.383561,485,34.0,30.0,4.552528,0.905232,0.796101,0.0,1.184158,21.414706,18.930047,3.250644,1.425237,4.998269,0.956154,1.665346,2.619452,81.376251,2.981928,0.141275,-0.455046,4.608373,81.483468,-0.458879,1.523559,50.974268,414936.039126,249.983721,0.008377,0.0,92.592632,0.626505,0.0,0.0,0.042433,4.532072,23.0648,5.698497,-0.674641,148,0.49872139851666136,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225607,352477,1016,54,1000,5.718053,-0.674641,i,42198507,60068.408646,485,34.0,30.0,8.548507,1.086095,0.94477,0.0,1.106758,21.484232,19.133186,3.309706,1.500456,5.156313,1.092394,1.599453,2.613383,81.400094,2.987794,0.13861,-0.583672,4.517767,81.674632,-0.323293,1.448669,50.691725,413729.796293,255.038043,0.008438,0.0,86.849237,0.860058,0.0,0.0,0.042433,4.537132,22.963387,5.698497,-0.674641,149,0.4993880606511577,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225608,393326,1016,54,1000,5.718053,-0.674641,i,48490416,60141.231673,558,34.0,30.0,4.535288,0.882672,0.777556,0.0,1.059476,21.530434,20.176614,1.877181,0.065553,5.29712,1.213997,1.52627,1.753797,148.418853,0.995173,0.393953,-0.537087,1.40003,18.52833,-1.34241,2.22023,129.008332,250418.650169,4343.810782,0.000478,0.0,83.231026,0.68084,0.0,0.0,0.049464,4.684393,23.681719,5.698497,-0.674641,150,0.500050293104216,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225609,393384,1016,54,1000,5.718053,-0.674641,i,48492776,60141.25899,558,34.0,30.0,7.059737,0.762408,0.678699,0.0,1.024366,21.567389,20.205911,1.922056,0.049442,5.469226,1.359817,1.381823,1.760834,148.442694,1.002266,0.396572,-0.398639,1.328859,18.312237,-1.212484,1.905195,129.327726,251006.198718,4244.148233,0.000469,0.0,80.445749,0.567432,0.0,0.0,0.384099,34.555218,23.851947,5.698497,-0.674641,151,0.5007081543541201,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225610,411656,1016,54,1000,5.718053,-0.674641,i,50648760,60166.212501,583,34.0,30.0,4.481404,0.798653,0.708493,0.0,1.012091,20.654428,20.216455,1.535232,-0.615406,5.606398,1.473447,1.036359,1.241979,165.972545,0.487621,0.207,0.232774,1.178051,62.578354,-1.321283,2.848444,75.429737,266721.119099,23496.123681,0.004244,107.195692,79.309043,0.620109,0.0,0.0,0.054237,5.172917,23.803937,5.698497,-0.674641,152,0.501361701728745,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225611,411699,1016,54,1000,5.718053,-0.674641,i,50650673,60166.234648,583,34.0,30.0,5.059511,0.750419,0.668844,0.0,1.013026,20.595166,20.215646,2.759484,-0.967508,5.745934,1.508599,5.67864,1.246675,165.980357,0.491568,0.209673,0.337386,1.092956,62.341007,-1.264392,2.424834,75.710576,266067.571859,23135.020524,0.004208,117.838157,79.129325,0.56419,0.0,0.0,0.299451,80.75015,23.868675,5.698497,-0.674641,153,0.5020109914355348,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225612,420214,1016,54,1000,5.718053,-0.674641,i,52020351,60182.087396,599,34.0,30.0,6.568331,0.833477,0.737118,0.25,1.134146,21.022966,19.096843,2.215726,0.401719,5.093428,1.038111,1.626977,1.676667,163.53209,3.842347,-0.298553,0.419889,4.599575,36.916353,-0.846968,4.398169,105.169352,245390.14152,5602.104413,0.001495,43.920172,88.902906,0.579405,0.0,0.0,0.049464,4.678204,23.234124,5.698497,-0.674641,154,0.5026560785905121,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225613,421128,1016,54,1000,5.718053,-0.674641,i,52104656,60183.063151,600,34.0,30.0,4.535549,0.908328,0.798646,0.625,1.208879,20.693705,18.541038,1.528165,-0.303273,4.957879,0.921436,1.68083,1.457262,162.949041,4.062387,-0.376747,0.758007,4.677915,46.854601,-0.717781,4.501258,93.606743,245772.24444,11551.169867,0.002332,85.485979,94.39238,0.615424,0.0,0.0,0.049464,4.667816,22.871463,5.698497,-0.674641,155,0.5032970172463523,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225614,421168,1016,54,1000,5.718053,-0.674641,i,52106392,60183.083243,600,34.0,30.0,6.836083,1.035909,0.903517,0.625,1.138399,20.767141,18.59079,1.151804,-0.663089,5.084466,1.030317,1.630767,1.453893,162.936612,4.065956,-0.377651,0.652301,4.620507,47.065064,-0.823162,4.410635,93.365123,245948.530734,11680.242916,0.002352,78.891972,89.222208,0.787762,0.0,0.0,0.049878,5.706886,22.75129,5.698497,-0.674641,156,0.5039338604195638,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225615,445268,1016,54,1000,5.718053,-0.674641,i,55386819,60221.051157,638,34.0,30.0,4.312859,1.080183,0.93991,0.0,1.016727,19.667523,20.212453,1.813255,-0.139168,5.536021,1.41753,1.268625,1.255901,130.677975,0.497878,0.21699,0.162251,1.215392,96.027333,-0.5586,4.260908,22.993869,264807.080254,22441.657075,0.016765,383.10396,79.760802,0.925562,0.0,0.0,0.049875,6.774644,23.475398,5.698497,-0.674641,157,0.5045666601168026,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225616,445332,1016,54,1000,5.718053,-0.674641,i,55389637,60221.083763,638,34.0,30.0,7.803033,0.808709,0.716759,0.0,1.012787,19.520656,20.215852,3.035527,-0.682667,5.741449,1.508972,5.687806,1.26334,130.647185,0.504187,0.221165,0.317149,1.09434,95.877087,-0.709528,4.09199,23.430695,263813.570135,21897.70249,0.01659,450.781575,79.127845,0.633452,0.0,0.0,0.229902,29.735244,23.787711,5.698497,-0.674641,158,0.5051954673603585,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225617,351464,1016,54,1000,5.718053,-0.674641,i,41418557,60059.381456,484,34.0,30.0,4.535068,1.020132,0.890549,0.0,1.303314,21.286742,20.002922,1.191909,-0.996539,4.967801,0.770505,1.209577,2.903343,73.015285,2.789259,0.233221,-0.638944,4.612344,73.35777,-0.468388,1.535589,62.150195,459159.260789,98.00945,0.00622,0.0,104.174723,0.64895,0.0,0.0,0.056005,4.706448,23.477887,5.698497,-0.674641,159,0.5058203322128416,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225618,351501,1016,54,1000,5.718053,-0.674641,i,41420080,60059.39908,484,34.0,30.0,6.653663,0.992121,0.867523,0.0,1.219745,21.352452,20.057226,1.11396,-1.130118,5.078838,0.858519,1.113095,2.90017,73.03242,2.793619,0.231408,-0.729416,4.546545,73.507985,-0.372955,1.482318,61.955337,458823.832838,99.040451,0.006253,0.0,98.056916,0.67002,0.0,0.0,0.056005,4.664936,23.530788,5.698497,-0.674641,160,0.5064413038011005,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225619,353402,1016,54,1000,5.718053,-0.674641,i,41592439,60061.393977,486,34.0,30.0,4.539274,0.813747,0.7209,0.0,1.218251,21.353664,20.058242,1.640443,-0.604959,5.081097,0.860269,1.110954,2.531767,74.959968,3.175347,0.041353,-0.309478,4.575774,88.59939,-0.404412,1.486832,39.467272,396775.243191,333.818695,0.011211,0.0,97.947516,0.488668,0.0,0.0,0.056005,4.663899,23.746414,5.698497,-0.674641,161,0.5070584303393983,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225620,364784,1016,54,1000,5.718053,-0.674641,i,43142393,60079.333258,504,34.0,30.0,4.53713,0.852517,0.752769,0.25,1.270529,21.312055,19.99018,2.119157,-0.08752,5.008191,0.802939,1.176321,1.753651,92.220037,1.140461,0.427439,-0.92173,1.545365,0.633542,-0.765671,1.583412,170.869385,250406.72003,4345.896815,2.1e-05,0.0,101.774127,0.502172,0.0,0.0,0.055733,4.682251,23.66562,5.698497,-0.674641,162,0.5076717591518781,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225621,364807,1016,54,1000,5.718053,-0.674641,i,43143297,60079.343723,504,34.0,30.0,4.621731,0.86997,0.767115,0.25,1.222893,21.349652,20.00759,2.106797,-0.134274,5.074127,0.854497,1.117978,1.756622,92.230165,1.143677,0.428256,-0.867852,1.51526,0.650458,-0.709294,1.550667,170.748031,250651.99334,4303.521249,2.1e-05,0.0,98.310132,0.545824,0.0,0.0,0.181384,11.155912,23.650594,5.698497,-0.674641,163,0.5082813366943383,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225622,368388,1016,54,1000,5.718053,-0.674641,i,44005641,60089.32456,514,34.0,30.0,4.541018,0.795941,0.706264,0.625,1.190354,21.376464,20.077524,3.790968,1.517821,5.125416,0.894203,1.067289,2.414588,101.779791,3.283182,-0.017111,-0.22486,4.5581,75.514953,-0.828568,1.571945,59.316247,370722.131369,491.312201,0.006719,0.0,95.912138,0.484052,0.0,0.0,0.055733,4.638157,23.778898,5.698497,-0.674641,164,0.5088872085753492,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225623,392323,1016,54,1000,5.718053,-0.674641,i,47714254,60132.248313,557,34.0,30.0,6.431292,0.838769,0.741468,0.0,1.07419,21.474263,18.341661,2.033151,-0.491912,5.384756,1.070291,0.725456,1.402525,142.499279,0.774576,0.322297,-0.245609,1.336823,27.007723,-1.265474,1.990515,117.377141,249257.609011,13836.639359,0.00087,0.0,87.650344,0.595325,0.0,0.0,0.090655,5.305981,22.887361,5.698497,-0.674641,165,0.5094894195767291,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225624,411560,1016,54,1000,5.718053,-0.674641,i,49953757,60158.16849,583,34.0,30.0,4.522933,0.80924,0.717195,0.25,1.09321,20.598274,17.151605,2.228578,-0.22672,5.329111,1.036839,0.814125,1.097151,166.512153,0.479018,0.20164,0.015305,1.327623,63.049637,-1.268092,3.843122,74.871024,290495.211711,37883.222823,0.004316,107.449833,88.9546,0.552096,0.0,0.0,0.049602,4.797543,22.335832,5.698497,-0.674641,166,0.5100880136734073,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225625,411593,1016,54,1000,5.718053,-0.674641,i,49955057,60158.183536,583,34.0,30.0,5.240986,0.796331,0.706584,0.25,1.062481,20.591394,17.179579,2.252261,-0.328266,5.423909,1.091877,0.656765,1.100517,166.525536,0.482077,0.203477,0.090765,1.278712,62.888575,-1.311547,3.554471,75.062129,289870.69595,37464.961734,0.004291,110.785553,86.867435,0.55413,0.0,0.0,0.049602,4.801834,22.368957,5.698497,-0.674641,167,0.5106830340526927,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225626,415366,1016,54,1000,5.718053,-0.674641,i,50379979,60163.101618,588,34.0,30.0,4.532716,0.721722,0.645255,0.375,1.281875,21.303226,20.016395,2.229906,0.029967,4.993804,0.791435,1.188389,2.170053,170.666363,1.610061,0.488794,-1.355833,1.693395,15.815205,-0.944745,4.415656,133.133134,315711.040918,1100.59565,0.000377,0.0,102.605119,0.347893,0.0,0.0,0.056005,4.698199,23.859081,5.698497,-0.674641,168,0.5112745231329715,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
2225627,420303,1016,54,1000,5.718053,-0.674641,i,51332638,60174.12776,599,34.0,30.0,4.432465,0.745477,0.664782,0.375,1.08652,21.078606,20.15488,2.655982,0.178505,5.34774,1.048346,0.785615,1.804841,173.945257,3.850277,-0.300953,0.211329,4.484562,37.314341,-1.045084,4.138576,104.697348,255153.227059,3670.751719,0.001524,37.694657,88.493183,0.48218,0.0,0.0,0.099638,5.625311,23.886868,5.698497,-0.674641,169,0.5118625225818535,5.748596261909901,5.6875097380901,-0.7051842619099008,-0.6440977380900993
